timestamp,image_path,mask_path,overlay_path,mask_ratio
2023-01-01 00:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230101_000000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230101_000000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230101_000000.png,0.0
2023-01-01 10:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230101_100000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230101_100000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230101_100000.png,0.030029296875
2023-01-01 20:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230101_200000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230101_200000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230101_200000.png,0.030029296875
2023-01-02 06:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230102_060000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230102_060000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230102_060000.png,0.030029296875
2023-01-02 16:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230102_160000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230102_160000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230102_160000.png,0.030029296875
2023-01-03 02:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230103_020000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230103_020000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230103_020000.png,0.030029296875
2023-01-03 12:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230103_120000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230103_120000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230103_120000.png,0.030029296875
2023-01-03 22:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230103_220000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230103_220000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230103_220000.png,0.030029296875
2023-01-04 08:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230104_080000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230104_080000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230104_080000.png,0.030029296875
2023-01-04 18:00:00,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_images\sar_20230104_180000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_masks\mask_20230104_180000.png,C:\Users\PC\Desktop\Capstone\structural-health-monitoring\data\bridges\bridge_alpha\insar_overlays\overlay_20230104_180000.png,0.030029296875
