timestamp,Strain_microstrain,Deflection_mm,Vibration_ms2,Tilt_deg,Displacement_mm,Crack_Propagation_mm,Corrosion_Level_percent,Cable_Member_Tension_kN,Bearing_Joint_Forces_kN,Fatigue_Accumulation_au,Modal_Frequency_Hz,Temperature_C,Humidity_percent,Wind_Speed_ms,Wind_Direction_deg,Precipitation_mmh,Water_Level_m,Seismic_Activity_ms2,Solar_Radiation_Wm2,Air_Quality_Index_AQI,Soil_Settlement_mm,Vehicle_Load_tons,Traffic_Volume_vph,Pedestrian_Load_pph,Impact_Events_g,Dynamic_Load_Distribution_percent,Axle_Counts_pmin,Structural_Health_Index_SHI,Anomaly_Detection_Score,Energy_Dissipation_au,Acoustic_Emissions_levels,Visual_Analysis_Defect_Score,Electrical_Resistance_ohms,Bridge_Mood_Meter,Localized_Strain_Hotspot,Vibration_Anomaly_Location,SHI_Predicted_24h_Ahead,SHI_Predicted_7d_Ahead,SHI_Predicted_30d_Ahead,Probability_of_Failure_PoF,Maintenance_Alert,Flood_Event_Flag,Simulated_Water_Flow_m3s,Soil_Saturation_percent,Landslide_Ground_Movement,Simulated_Slope_Displacement_mm,High_Winds_Storms,Simulated_Wind_Load_Pressure_kPa,Abnormal_Traffic_Load_Surges,Simulated_Localized_Stress_Index,Energy_Harvesting_Potential_W,Estimated_Repair_Cost_USD_incremental,Carbon_Footprint_tCO2e_incremental
2023-01-01 00:00:00,,12.66310389152551,1.2759550452367583,0.587339858851626,22.576518098819456,-8.325122433280607e-05,0.0029103973849452,404.39490586858136,233.05234463095948,0.0090148980802425,1.9245564936763635,9.970055393213656,68.51501389827688,7.281968344022166,208.42594748370743,-0.0039655698321263,1.977751684381985,-5.732291158723089e-06,-14.297845577045196,54.16251749896461,0.0091802099856578,7.876846154410648,482.2542696558997,109.01110271695428,4.631398248974941e-06,95.69055141272467,23.58299244162302,0.8595433865009043,0.0,0.0162806127746513,10.69016674887918,6.632934213000768e-06,0.261758403402093,Healthy,0.0,,0.8573249267443455,0.837690234811983,0.8197531933803821,0.0268531956845129,0.0,0.0,225.71093084911232,9.888758421909923,0.0,0.0225922567667244,0.0,0.2119460218114975,0.0,0.2153542148310728,0.0814030638732569,1.3435883453484423,0.0013482758398799
2023-01-01 00:06:00,595.4293382909999,13.10858334022572,0.8165505617192096,0.6293244670959945,20.892572895647064,-0.0003889894938392,-0.0034868000664148,428.5785467229232,240.59740741656069,0.0075908930392366,1.8560903746375377,8.968955474424485,67.18179060229633,6.905932228387263,136.91520392900065,0.0052369970760861,1.982155087160224,-1.948506579320382e-06,-19.076961573987067,57.48699838506689,-0.0040235091814537,8.83437391472197,455.2282818504422,111.67054087691774,-6.630842004404889e-07,92.99539851970177,23.188413626212224,0.8570525909248289,0.0,0.0701140168651565,2.3558812742742257,0.0,0.2724090419061657,Healthy,0.0,Deck,0.853273727308079,0.8386746233854123,0.8262121860330279,0.0270809612635003,0.0,0.0,226.27708263488591,43.603951873256,0.0,0.0,0.0,0.200682899879831,0.0,0.234730320820465,0.3505700843257828,1.3515165291733986,0.001368114177832
2023-01-01 00:12:00,588.7422747432169,13.676151129924886,1.1603138236718502,0.6223268230561687,21.166099326593084,0.0004637335293414,0.0034402548187026,388.01778611817025,238.08769900398983,0.0070506863948957,1.85931725222749,9.200170994671478,66.12132713811637,8.471350487585244,226.03310744717524,-0.0207404547517328,1.930416579713654,-2.207087679304946e-07,13.387838552585125,55.24322597226177,-0.004617531181933,8.056552363616705,430.26282166956713,113.33366727343574,1.1838333920520786e-06,80.69849318044133,24.670284821380847,0.8491676647221607,0.0,0.1095288509938277,14.847427954626063,0.0001202687444179,0.3037107823443916,Stressed,0.0,,0.847640932647233,0.8308710052031896,0.7520944612999473,0.0294792456840503,0.0,0.0,219.62498882032696,10.04681958730629,0.0,0.0,0.0,0.2515013113985227,,0.1857576102780546,0.5476442549691386,1.4784469606680235,0.001306718191439
2023-01-01 00:18:00,601.9534912404259,13.414447905427185,1.1207966486996783,0.6445849893643307,21.54904876515609,-0.0001301438109456,-0.0018813412585087,426.14821355488414,226.5806701485273,0.0016232082383117,1.988497534353146,9.542089343083456,72.13359353865863,7.0300817011517625,183.1724270198544,-0.0042849813868538,2.054193146843303,4.813814231638813e-06,2.0898868657132588,54.28224502275331,-0.0097380179229291,8.423652125734494,497.919496988957,94.3671983783466,3.1889484015568808e-06,77.08678430756119,23.934824538291146,0.850480654537185,0.0,0.1154757339698795,11.618913813934,0.0,0.3292382234663892,Healthy,0.0,Piers,0.8485614566394688,0.8372512799405544,0.8058849971338908,0.0283081443307245,0.0,0.0,235.53911887985325,,,0.0,0.0,0.2043354361969453,0.0,,0.5773786698493976,1.4143256437020513,0.0013674775608845
2023-01-01 00:24:00,523.2743675563038,12.38861197889986,0.9573254303277566,,21.27834548495736,0.0001971407016523,-0.0032694114351632,401.8253956918388,245.7182783891312,0.0100621396150099,1.8487636608102809,8.702762898282854,66.33226620099605,7.160993169357705,208.9368441573273,-0.0091620833577974,1.9588206159421728,-3.161554421892754e-06,13.491451739278643,57.02996770808064,0.0049859461749502,7.934505898028338,464.5645492226986,92.20125992238512,4.8683873639697145e-06,78.75864173126729,27.181111763149165,0.8653789586517018,0.0,0.1181933532966383,11.47945613928009,1.3272848849165125e-05,0.2852559072457158,Healthy,0.0,Piers,0.8626728676740744,0.8449387939430023,0.7739037741335995,0.0261458422466649,0.0,0.0,223.27693633542225,10.117430569158564,0.0,0.0122672682860072,0.0,0.2082574044733518,0.0,0.1785459735249831,0.5909667664831918,1.3089587153520623,0.0013716323480908
2023-01-01 00:30:00,594.7461641748815,13.061246245962634,1.082685835450617,0.6837286275335087,21.75383417343689,0.0004186054493849,,406.4285059760996,260.8459583365433,-0.0039551515814684,1.9919615706311609,9.159209383080404,68.94017342935817,9.361330326297438,205.913336753528,0.0072859082356195,,,-6.414748136788451,58.23331599694544,0.0015792864402038,8.461602266243244,,97.07330432472588,-3.721711891177353e-06,94.3160893423477,26.60438036332494,0.8539039572300858,0.0,0.1103197207869243,0.5487044991021564,6.014722085504658e-05,0.2699657375128866,Healthy,0.0,,0.8491060997225192,0.824665532076834,0.7935028095625378,0.0299002435793608,0.0,0.0,210.79516428699208,44.58828579284956,0.0,0.0037355064140678,0.0,0.2850061782314518,0.0,0.2280186386635455,0.5515986039346215,,0.0014149399568522
2023-01-01 00:36:00,553.7864993740743,13.539888369947654,1.1249222202347375,0.6585213726088015,,-0.0005105121422,0.001666328264065,420.73319519424626,236.70653758506097,0.0014041182746452,1.894694324090791,9.230409837278474,66.83678610826072,10.010829690034424,220.05305092438925,0.001960623644171,2.006465122279524,1.222727631146183e-07,-2.8498115040731897,56.391313581801086,0.0107884392502704,9.28618059774516,473.34741967226074,91.6770985272923,1.791490905675238e-05,82.54697852626987,21.30762498687389,0.8531919158045475,0.0,0.1154956631975689,15.18721174091743,0.0,0.3026731289375051,Healthy,0.0,,0.851356327479179,0.8425607276883617,0.8214736380479728,0.0317078043602074,0.0,0.0,229.40265857879592,43.5171139737088,0.0,0.0269787401733706,0.0,0.3115686122860688,0.0,0.2190131858266095,0.5774783159878448,1.582460481209315,0.0013718112811406
2023-01-01 00:42:00,622.0883718089364,14.13135284459591,,,,0.000297753949202,-0.0049259589272619,421.1140629624394,225.17250893851184,0.011546735785786,1.949537173745913,8.392616929641633,70.797828967762,9.464034974177656,217.45222949624053,0.0111760208942087,1.8873699721828232,,16.03085977199707,52.369513023204654,0.0172460020859998,8.73094811791758,476.7985727974349,95.0814577271689,1.4322491159147617e-06,99.07945519446356,24.17773368196326,0.849650684482175,0.0,0.1023744208097935,13.046641508421118,2.0143118422322302e-05,0.2400208189551894,Stressed,0.0,,0.8463134448098614,0.8208193020810151,0.805165292965349,0.0308169999530837,0.0,0.0,214.09042499493444,45.46420173794984,0.0,0.0430838648122508,0.0,0.2890879113174111,0.0,0.2471593093869716,0.5118721040489678,1.5430045057753277,0.0013153188873452
2023-01-01 00:48:00,621.5842851388345,,0.9437792142957466,0.5787753444890178,20.86130667410137,0.0003853538424171,-0.0025766778569293,398.2610611981981,244.3242064307039,-0.0199809030526648,1.928455607212674,7.675251563514525,67.95062333133997,9.078985316401411,204.01218834626576,0.0042627861457943,2.02000405568582,-7.580027812945658e-06,25.433068923290268,58.070589396301806,-0.011903228293629,9.22240764393574,447.67860974555987,99.63668619411736,1.6206828614084037e-07,81.8742727955516,27.82872590065545,0.8439582017846161,0.0,0.08420672058963,11.581353816071491,5.645734562799491e-05,0.2423504597667866,Stressed,0.0,,0.8425923617237222,0.818412426660241,0.8082418650512806,0.0317515490815556,0.0,0.0,231.1433785881769,44.013167288704125,0.0,,0.0,0.2740146125703573,0.0,0.21573654836325,0.4210336029481499,1.587633053817242,0.0013684795184395
2023-01-01 00:54:00,601.0717840514889,13.361367371549688,1.007864802064235,0.6522020451920996,21.026624161179974,0.0004012322938565,-0.0038057476950176,414.736557702418,232.4357191677803,0.0149053858855226,1.951040116989757,8.782033368983381,71.22774831534689,7.280031480212661,,-0.0068695417022918,1.975645688488291,-4.768562438838328e-06,-8.71488270158151,56.709832394085645,-0.005952202733688,9.452243536994644,477.0385401743828,99.43608662640808,3.61621748875918e-06,81.92326927641595,24.94657045970014,0.8523723374437125,0.0,0.0872004110473829,11.432545349067274,4.980047721116008e-05,0.2629623080566303,Healthy,0.0,,0.8510255836732582,0.8254321153753268,0.7584866329241853,0.0279511425323935,0.0,,225.44015994849457,10.029504610800863,0.0,0.0,0.0,0.2118864787449844,0.0,0.2212453407278499,0.4360020552369147,,0.0013806903083272
