timestamp,x,y,z
2023-01-01 00:05:00,1000.0220322961577,2000.000000278286,49.98737733896438
2023-01-01 00:11:00,1000.0222694355457,1999.9999982353045,49.98721134275558
2023-01-01 00:17:00,1000.0221198360108,1999.9999958894155,49.98721134275558
2023-01-01 00:23:00,1000.021721213867,1999.9999954469263,49.986999438564396
2023-01-01 00:29:00,1000.0219581388195,2000.0000114974753,49.986818804364425
2023-01-01 00:35:00,1000.020840654795,2000.0000034451068,49.98707499060066
2023-01-01 00:41:00,1000.0215051344817,1999.9999978686362,49.98688215416178
2023-01-01 00:47:00,1000.0222595508847,1999.9999991545558,49.986494324771805
2023-01-01 00:53:00,1000.0211304620881,2000.000010852129,49.986494324771805
2023-01-01 00:59:00,1000.020126226515,1999.9999918014462,49.98625503351188
2023-01-01 01:05:00,1000.0210269170293,2000.0000052497182,49.98720751771615
2023-01-01 01:11:00,1000.0220115054778,2000.0000020163532,49.98601670606998
2023-01-01 01:17:00,1000.0212614744008,2000.0000079356873,49.98588642166778
2023-01-01 01:23:00,1000.0212614744008,1999.999998534249,49.98594230843813
2023-01-01 01:29:00,1000.020914485249,2000.000000751332,49.985459478569986
2023-01-01 01:35:00,1000.020914485249,2000.0000089326118,49.98629196537081
2023-01-01 01:41:00,1000.0209345954135,1999.9999982567456,49.98637951587381
2023-01-01 01:47:00,1000.0227316642257,2000.000001574719,49.985780735724724
2023-01-01 01:53:00,1000.020963481073,2000.0000103189639,49.984891662360425
2023-01-01 01:59:00,1000.0206557257442,2000.00000761013,49.98644007232387
2023-01-01 02:05:00,1000.0208307490522,1999.9999989410308,49.98478972771976
2023-01-01 02:11:00,1000.0204788090176,2000.0000003469331,49.98448115734945
2023-01-01 02:17:00,1000.0217064655341,2000.000022266477,49.98488068501627
2023-01-01 02:23:00,1000.0209254303965,1999.999994314409,49.984761482211425
2023-01-01 02:29:00,1000.0209910336209,1999.999994170439,49.984910284058984
2023-01-01 02:35:00,1000.0206287817792,2000.0000000593427,49.98448905224603
2023-01-01 02:41:00,1000.0215775025807,2000.0000017933016,49.9847677944351
2023-01-01 02:47:00,1000.0210552757111,1999.9999951424086,49.98381682111621
2023-01-01 02:53:00,1000.0201768319603,2000.0000033124595,49.98395981332743
2023-01-01 02:59:00,1000.0216346905988,1999.9999882558316,49.98395981332743
2023-01-01 03:05:00,1000.0194604266968,1999.9999927151553,49.983866616107925
2023-01-01 03:11:00,1000.0212174459353,2000.0000086624482,49.98398619219085
2023-01-01 03:17:00,1000.0223890533904,1999.99999944441,49.9833911952534
2023-01-01 03:23:00,1000.0209524428516,2000.0000122140493,49.9833911952534
2023-01-01 03:29:00,1000.0210141508602,1999.9999990284318,49.9830775325332
2023-01-01 03:35:00,1000.0214759682394,2000.000002577753,49.98371724762299
2023-01-01 03:41:00,1000.0211159047974,1999.9999853252787,49.9835968660039
2023-01-01 03:47:00,1000.0221960639352,1999.9999853252787,49.98247965617068
2023-01-01 03:53:00,1000.0210647461079,2000.0000005793609,49.98275952125385
2023-01-01 03:59:00,1000.022171069481,1999.9999978645908,49.98403557099329
2023-01-01 04:05:00,1000.021830314388,2000.0000162538374,49.98252845279616
2023-01-01 04:11:00,1000.0214421631217,2000.0000015736007,49.984103820094134
2023-01-01 04:17:00,1000.0219531373572,1999.9999969785135,49.98331270690314
2023-01-01 04:23:00,1000.0204241356467,1999.9999978022981,49.982942246532424
2023-01-01 04:29:00,1000.0208608761058,1999.9999978427095,49.98248036785641
2023-01-01 04:35:00,1000.0206752687778,2000.0000177223446,49.98313749019933
2023-01-01 04:41:00,1000.0207401178285,2000.0000196238152,49.982938697476776
2023-01-01 04:47:00,1000.0207386593908,1999.9999923898513,49.98263128891069
2023-01-01 04:53:00,1000.0215090435812,2000.0000115412638,49.98182954283641
2023-01-01 04:59:00,1000.0215917397541,2000.0000222062774,49.98259146324983
2023-01-01 05:05:00,1000.0209763399282,2000.0000105359024,49.98254036808498
2023-01-01 05:11:00,1000.0215216410007,1999.9999999467682,49.982722726409335
2023-01-01 05:17:00,1000.0201298948009,2000.0000073800545,49.98367202849473
2023-01-01 05:23:00,1000.0221814996397,2000.000001011869,49.98166492170289
2023-01-01 05:29:00,1000.019995334546,2000.0000088853758,49.98166492170289
2023-01-01 05:35:00,1000.019995334546,2000.0000141107735,49.98214899738789
2023-01-01 05:41:00,1000.0208567521403,2000.0000070081103,49.9823861607876
2023-01-01 05:47:00,1000.0208494125493,2000.0000059435672,49.98205060909792
2023-01-01 05:53:00,1000.0221008173262,2000.00001706912,49.982273251056775
2023-01-01 05:59:00,1000.0213624957552,2000.000005557219,49.982273251056775
2023-01-01 06:05:00,1000.0208058868903,2000.0000140534025,49.981977526589425
2023-01-01 06:11:00,1000.0208609324884,2000.0000219119518,49.981980165180346
2023-01-01 06:17:00,1000.0204397930892,2000.0000020914267,49.98245393452531
2023-01-01 06:23:00,1000.0216753903093,2000.000009811691,49.982333889750336
2023-01-01 06:29:00,1000.0204955305618,2000.0000267894673,49.98219033979055
2023-01-01 06:35:00,1000.0217051747755,2000.0000055677124,49.98226263137512
2023-01-01 06:41:00,1000.0201239202024,2000.0000145522674,49.98180510570129
2023-01-01 06:47:00,1000.0220795721061,1999.9999983700793,49.982869518159546
2023-01-01 06:53:00,1000.0207687264983,2000.0000038259689,49.982869518159546
2023-01-01 06:59:00,1000.0210039070727,1999.9999934648542,49.98272208596861
2023-01-01 07:05:00,1000.0208468861439,1999.9999976432443,49.982393343169065
2023-01-01 07:11:00,1000.0216900396446,2000.0000173998465,49.98202034072662
2023-01-01 07:17:00,1000.020982767052,2000.0000173998465,49.98319143678128
2023-01-01 07:23:00,1000.0209093500089,2000.0000139259685,49.98254476076933
2023-01-01 07:29:00,1000.0218155579254,2000.0000090578903,49.9823730367193
2023-01-01 07:35:00,1000.0212066027275,2000.000003503868,49.982600728361525
2023-01-01 07:41:00,1000.0212066027275,2000.0000112902162,49.98257794150503
2023-01-01 07:47:00,1000.0218472135149,1999.9999984662436,49.98381898091401
2023-01-01 07:53:00,1000.021334382735,2000.0000028594213,49.98448214223739
2023-01-01 07:59:00,1000.0202990977732,1999.9999905563975,49.98448214223739
2023-01-01 08:05:00,1000.0242595453846,1999.9999945927116,49.97675742187429
2023-01-01 08:11:00,1000.0247873937423,1999.9999987485783,49.975643791879584
2023-01-01 08:17:00,1000.0245478423716,2000.0000172758591,49.97584504975295
2023-01-01 08:23:00,1000.0237600328932,2000.0000108145573,49.97750526673254
2023-01-01 08:29:00,1000.0251743726877,2000.000010407266,49.975858709350206
2023-01-01 08:35:00,1000.024880055644,2000.000014242638,49.97625232157871
2023-01-01 08:41:00,1000.0240501178547,2000.000014346494,49.97712186928998
2023-01-01 08:47:00,1000.0250533054545,2000.0000269039913,49.97642385462531
2023-01-01 08:53:00,1000.0255084458307,1999.999995609218,49.977067940796736
2023-01-01 08:59:00,1000.0232796626198,2000.0000206460404,49.97723611941953
2023-01-01 09:05:00,1000.0251246426996,2000.0000157043462,49.97685135270553
2023-01-01 09:11:00,1000.0252176007983,2000.0000145576566,49.977435810850025
2023-01-01 09:17:00,1000.0239993606476,2000.0000006294185,49.9779660221574
2023-01-01 09:23:00,1000.0252277446269,2000.0000171846264,49.97844178070404
2023-01-01 09:29:00,1000.0241287957372,2000.0000094490733,49.97880642645861
2023-01-01 09:35:00,1000.0240971093411,2000.0000115931402,49.97697829568011
2023-01-01 09:41:00,1000.0252693677028,2000.0000103359475,49.97808430671445
2023-01-01 09:47:00,1000.0249807222078,2000.0000123747454,49.97799182923767
2023-01-01 09:53:00,1000.0247357883187,2000.0000046614468,49.977999080220265
2023-01-01 09:59:00,1000.0241632908146,2000.000000045986,49.9781586879405
2023-01-01 10:05:00,1000.0256900035305,2000.0000116479982,49.977286651163205
2023-01-01 10:11:00,1000.0250808533642,2000.0000171395855,49.977993605658874
2023-01-01 10:17:00,1000.0252877885415,2000.0000128960153,49.978164832703015
2023-01-01 10:23:00,1000.0265220368278,2000.0000087714675,49.97822595753184
2023-01-01 10:29:00,1000.0246598708333,2000.0000072222072,49.978743787339894
2023-01-01 10:35:00,1000.0251918575437,2000.0000127280236,49.97845562602349
2023-01-01 10:41:00,1000.0238674176359,2000.0000123870939,49.98036887428049
2023-01-01 10:47:00,1000.0252451455639,2000.0000194257407,49.978470962787895
2023-01-01 10:53:00,1000.0255502793179,2000.0000103289372,49.97932427786633
2023-01-01 10:59:00,1000.0238861716585,2000.0000038075043,49.9801000539131
2023-01-01 11:05:00,1000.022268669867,2000.0000042699542,49.98299492493325
2023-01-01 11:11:00,1000.021950322032,1999.9999969845835,49.98394120615517
2023-01-01 11:17:00,1000.0228402022345,2000.0000072047733,49.982990452679
2023-01-01 11:23:00,1000.023471805557,2000.0000114452348,49.9843763932623
2023-01-01 11:29:00,1000.023849614884,2000.0000139606195,49.983871378298616
2023-01-01 11:35:00,1000.023264684129,2000.00001788178,49.983380177355514
2023-01-01 11:41:00,1000.0236970875749,2000.0000124697517,49.98251236309081
2023-01-01 11:47:00,1000.0231128522855,1999.999999509019,49.98251236309081
2023-01-01 11:53:00,1000.0236755103823,2000.0000049358027,49.98308001954438
2023-01-01 11:59:00,1000.0225189225791,1999.9999884453446,49.98434930743025
2023-01-01 12:05:00,1000.0234258733483,2000.0000281283722,49.983141808013485
2023-01-01 12:11:00,1000.0228243383237,2000.0000120139282,49.984074870267406
2023-01-01 12:17:00,1000.0221996027815,2000.0000175596924,49.9856223498757
2023-01-01 12:23:00,1000.0221996027815,1999.999992283333,49.98548252166634
2023-01-01 12:29:00,1000.0233230277997,2000.000005754874,49.98447135626282
2023-01-01 12:35:00,1000.0227351449126,2000.000019607499,49.984735458176246
2023-01-01 12:41:00,1000.0229306408685,2000.0000066766631,49.984776001790905
2023-01-01 12:47:00,1000.0226031309637,2000.000009830514,49.98524463413531
2023-01-01 12:53:00,1000.0228178766336,2000.0000151868146,49.98439396205975
2023-01-01 12:59:00,1000.0238119261982,2000.0000151868146,49.985033846937654
2023-01-01 13:05:00,1000.0236740187067,2000.000020500598,49.9862454499142
2023-01-01 13:11:00,1000.0236740187067,2000.0000132916289,49.98604954844369
2023-01-01 13:17:00,1000.0229257671532,2000.0000050148453,49.985009456177714
2023-01-01 13:23:00,1000.0220172129432,2000.0000117430275,49.98528909385468
2023-01-01 13:29:00,1000.0228972517936,2000.0000083912585,49.98585026940993
2023-01-01 13:35:00,1000.0232153074371,2000.0000097585082,49.984834865122565
2023-01-01 13:41:00,1000.0216909144204,2000.0000116134931,49.98713421536354
2023-01-01 13:47:00,1000.0233413165594,2000.0000111035179,49.98642820256442
2023-01-01 13:53:00,1000.023246024532,2000.0000189416992,49.98733584464807
2023-01-01 13:59:00,1000.0228825941458,2000.0000012856835,49.987246268102055
2023-01-01 14:05:00,1000.0226755839568,2000.0000193828716,49.986931283318455
2023-01-01 14:11:00,1000.0232341545004,2000.0000201120324,49.985987586660634
2023-01-01 14:17:00,1000.0229623298222,1999.9999983777495,49.98663296775424
2023-01-01 14:23:00,1000.0231184311551,2000.0000141090043,49.98678935991407
2023-01-01 14:29:00,1000.0226342620108,2000.0000048046982,49.98746438722215
2023-01-01 14:35:00,1000.0242634099177,1999.9999912782644,49.98657279398151
2023-01-01 14:41:00,1000.0242634099177,2000.0000047458902,49.98808251112082
2023-01-01 14:47:00,1000.021116183883,2000.0000047458902,49.988283384974935
2023-01-01 14:53:00,1000.0225031220631,2000.000013633411,49.98699549105539
2023-01-01 14:59:00,1000.0230565566318,2000.0000199450863,49.98748815041348
2023-01-01 15:05:00,1000.0224133662817,2000.0000204036992,49.9876286771523
2023-01-01 15:11:00,1000.022303157122,2000.0000029898588,49.98785541239201
2023-01-01 15:17:00,1000.0224172928826,2000.0000119120004,49.98756027094246
2023-01-01 15:23:00,1000.0232219441477,2000.0000111537781,49.988931417804615
2023-01-01 15:29:00,1000.023082768438,2000.000019813047,49.988372722599756
2023-01-01 15:35:00,1000.022202137438,2000.0000329404784,49.98822040666971
2023-01-01 15:41:00,1000.0235800191025,1999.9999985699112,49.988583318441556
