timestamp,los_displacement
2023-01-01 00:01:00,12.43243397816881
2023-01-01 00:07:00,12.320516249983474
2023-01-01 00:13:00,13.923228415592492
2023-01-01 00:19:00,13.50110384818181
2023-01-01 00:25:00,13.066541537208218
2023-01-01 00:31:00,13.363525343710357
2023-01-01 00:37:00,13.439599480343377
2023-01-01 00:43:00,13.439599480343377
2023-01-01 00:49:00,14.09076248668999
2023-01-01 00:55:00,14.09076248668999
2023-01-01 01:01:00,13.751755356628088
2023-01-01 01:07:00,13.751755356628088
2023-01-01 01:13:00,14.478801435812265
2023-01-01 01:19:00,14.658428884946225
2023-01-01 01:25:00,13.877974797495531
2023-01-01 01:31:00,14.873551463627214
2023-01-01 01:37:00,14.194881141351766
2023-01-01 01:43:00,13.990547799101428
2023-01-01 01:49:00,15.363888540379977
2023-01-01 01:55:00,15.46125194413526
2023-01-01 02:01:00,15.826779619234333
2023-01-01 02:07:00,15.253331526648909
2023-01-01 02:13:00,15.318534393055662
2023-01-01 02:19:00,15.89672381045446
2023-01-01 02:25:00,15.292507479211217
2023-01-01 02:31:00,15.505840739701691
2023-01-01 02:37:00,15.018042451085151
2023-01-01 02:43:00,16.495363099343248
2023-01-01 02:49:00,17.018437955400653
2023-01-01 02:55:00,16.046888503730205
2023-01-01 03:01:00,15.997258346163408
2023-01-01 03:07:00,15.76223796074507
2023-01-01 03:13:00,16.017656020821754
2023-01-01 03:19:00,16.999596403807725
2023-01-01 03:25:00,16.21804232344143
2023-01-01 03:31:00,16.677118885064807
2023-01-01 03:37:00,16.677118885064807
2023-01-01 03:43:00,16.775858425843314
2023-01-01 03:49:00,17.686338390772878
2023-01-01 03:55:00,16.550285167440176
2023-01-01 04:01:00,17.18516198193464
2023-01-01 04:07:00,16.927580097475463
2023-01-01 04:13:00,16.551114580853294
2023-01-01 04:19:00,17.22798649297753
2023-01-01 04:25:00,17.3462602710477
2023-01-01 04:31:00,17.330079322190283
2023-01-01 04:37:00,17.230259947896087
2023-01-01 04:43:00,17.584658857927742
2023-01-01 04:49:00,16.643469869445646
2023-01-01 04:55:00,17.254401270296622
2023-01-01 05:01:00,17.447946843347662
2023-01-01 05:07:00,16.517964413537364
2023-01-01 05:13:00,17.550901462524592
2023-01-01 05:19:00,17.735136148432794
2023-01-01 05:25:00,17.550255004050825
2023-01-01 05:31:00,18.01611454610435
2023-01-01 05:37:00,17.226598126434205
2023-01-01 05:43:00,17.49680266085538
2023-01-01 05:49:00,18.020091110629714
2023-01-01 05:55:00,18.733450108335077
2023-01-01 06:01:00,18.123978303277916
2023-01-01 06:07:00,17.36187164229392
2023-01-01 06:13:00,17.36187164229392
2023-01-01 06:19:00,17.25546770584493
2023-01-01 06:25:00,17.046554554900542
2023-01-01 06:31:00,17.140901870034085
2023-01-01 06:37:00,17.330602303129744
2023-01-01 06:43:00,17.71110955622466
2023-01-01 06:49:00,17.43627146298659
2023-01-01 06:55:00,17.83278763707524
2023-01-01 07:01:00,17.83278763707524
2023-01-01 07:07:00,17.523281888323933
2023-01-01 07:13:00,17.33789135518804
2023-01-01 07:19:00,17.039875729160578
2023-01-01 07:25:00,16.866851367721626
2023-01-01 07:31:00,16.73600215536211
2023-01-01 07:37:00,17.099255142596256
2023-01-01 07:43:00,16.656401820409133
2023-01-01 07:49:00,16.610605658330336
2023-01-01 07:55:00,17.254208260413787
2023-01-01 08:01:00,24.371474742831538
2023-01-01 08:07:00,24.725355472830543
2023-01-01 08:13:00,23.802952646085433
2023-01-01 08:19:00,24.269857276010985
2023-01-01 08:25:00,25.083038137248405
2023-01-01 08:31:00,24.458358935278145
2023-01-01 08:37:00,22.433920718288427
2023-01-01 08:43:00,23.7566668354638
2023-01-01 08:49:00,23.7566668354638
2023-01-01 08:55:00,23.7566668354638
2023-01-01 09:01:00,23.45338962503084
2023-01-01 09:07:00,23.52529131647147
2023-01-01 09:13:00,23.051632571701244
2023-01-01 09:19:00,21.600222438610206
2023-01-01 09:25:00,22.7986590820831
2023-01-01 09:31:00,23.860846448015007
2023-01-01 09:37:00,23.860846448015007
2023-01-01 09:43:00,23.221130325777704
2023-01-01 09:49:00,22.543286204204986
2023-01-01 09:55:00,21.439821857646248
2023-01-01 10:01:00,23.992080364900232
2023-01-01 10:07:00,23.992080364900232
2023-01-01 10:13:00,22.618949536487396
2023-01-01 10:19:00,22.869798708993727
2023-01-01 10:25:00,22.65110686612165
2023-01-01 10:31:00,22.221348146893554
2023-01-01 10:37:00,22.44183183250428
2023-01-01 10:43:00,22.028977564297936
2023-01-01 10:49:00,21.677227578172758
2023-01-01 10:55:00,21.718060618342406
2023-01-01 11:01:00,16.558185433865994
2023-01-01 11:07:00,17.066002819366126
2023-01-01 11:13:00,16.9055924162835
2023-01-01 11:19:00,16.9055924162835
2023-01-01 11:25:00,16.396921856871128
2023-01-01 11:31:00,16.396921856871128
2023-01-01 11:37:00,15.598908541307848
2023-01-01 11:43:00,15.820287177022006
2023-01-01 11:49:00,16.68190679538698
2023-01-01 11:55:00,15.998374843262901
2023-01-01 12:01:00,16.009540296961095
2023-01-01 12:07:00,15.701724062458622
2023-01-01 12:13:00,15.386778370208846
2023-01-01 12:19:00,15.88099989849276
2023-01-01 12:25:00,14.673909015948151
2023-01-01 12:31:00,14.086794986592938
2023-01-01 12:37:00,14.322863543633083
