timestamp,x,y,z
2023-01-01 00:02:00,1000.0,1999.9999979368333,49.98755285624498
2023-01-01 00:08:00,1000.021618475137,1999.999995328152,49.987700883381244
2023-01-01 00:14:00,1000.0212819904035,2000.0000227991613,49.986973448750796
2023-01-01 00:20:00,1000.0209940334144,1999.9999882144427,49.986910057287766
2023-01-01 00:26:00,1000.0200256904525,2000.0000105044837,49.98710917620802
2023-01-01 00:32:00,1000.0217889925029,1999.9999930135693,49.98647540058711
2023-01-01 00:38:00,1000.0210006921347,1999.9999930135693,49.98707401002874
2023-01-01 00:44:00,1000.021502270321,2000.0000056365518,49.986184328656144
2023-01-01 00:50:00,1000.0222101254886,2000.0000095086705,49.98635845886917
2023-01-01 00:56:00,1000.0219918200694,1999.99999503524,49.985873868672506
2023-01-01 01:02:00,1000.0215606201114,1999.9999951083785,49.98658249910882
2023-01-01 01:08:00,1000.0204485930935,2000.0000118708215,49.986298104702
2023-01-01 01:14:00,1000.0207591822266,1999.9999985845313,49.985889857268894
2023-01-01 01:20:00,1000.0218096969289,2000.0000108349923,49.98655616943938
2023-01-01 01:26:00,1000.0213555708198,1999.9999832816957,49.986630761189524
2023-01-01 01:32:00,1000.0213484646882,2000.000005696333,49.9854906934255
2023-01-01 01:38:00,1000.020424122108,1999.9999928754414,49.985895950998604
2023-01-01 01:44:00,1000.0207320850565,2000.0000029287428,49.9858957239337
2023-01-01 01:50:00,1000.0218005684683,2000.0000070046692,49.98466891985101
2023-01-01 01:56:00,1000.0201644083139,1999.9999876923287,49.98495094676797
2023-01-01 02:02:00,1000.0206753691367,2000.0000075245578,49.98538017770054
2023-01-01 02:08:00,1000.0221401379553,1999.9999982448026,49.985181681466685
2023-01-01 02:14:00,1000.0204910022317,1999.9999897074715,49.98493155300622
2023-01-01 02:20:00,1000.0215053194134,1999.999989195656,49.98434166038962
2023-01-01 02:26:00,1000.0205130702415,2000.0000161534206,49.983936115548524
2023-01-01 02:32:00,1000.0205130702415,2000.0000075137586,49.98473561665598
2023-01-01 02:38:00,1000.0225904191954,2000.000024244046,49.98402329398634
2023-01-01 02:44:00,1000.0225904191954,2000.0000064773262,49.984586515118664
2023-01-01 02:50:00,1000.0222328823605,2000.0000219532935,49.98437347893279
2023-01-01 02:56:00,1000.0216159924822,2000.0000011520158,49.983789006042066
2023-01-01 03:02:00,1000.0211705982521,2000.000004860961,49.98404862492701
2023-01-01 03:08:00,1000.0209551070795,1999.9999889050257,49.98464208032055
2023-01-01 03:14:00,1000.0198220214269,2000.000004808566,49.98332181537968
