timestamp,los_displacement
2023-01-01 00:02:00,12.631647040361285
2023-01-01 00:08:00,12.487948946499174
2023-01-01 00:14:00,12.487948946499174
2023-01-01 00:20:00,13.274025958692052
2023-01-01 00:26:00,13.086411545917604
2023-01-01 00:32:00,13.721738746697657
2023-01-01 00:38:00,13.1157191137359
2023-01-01 00:44:00,14.013045948203718
2023-01-01 00:50:00,13.845996862699877
2023-01-01 00:56:00,14.32070388678854
2023-01-01 01:02:00,13.606522201316974
2023-01-01 01:08:00,13.906928512727971
2023-01-01 01:14:00,14.294311358992573
2023-01-01 01:20:00,13.640047965160095
2023-01-01 01:26:00,13.57377008945123
2023-01-01 01:32:00,14.711937908260813
2023-01-01 01:38:00,14.306589483007622
2023-01-01 01:44:00,14.294431104495684
2023-01-01 01:50:00,15.529712588538299
2023-01-01 01:56:00,15.246892872931038
2023-01-01 02:02:00,14.812990687398216
2023-01-01 02:08:00,15.022946081192208
2023-01-01 02:14:00,15.269730641200601
2023-01-01 02:20:00,15.853672658389556
2023-01-01 02:26:00,16.260795693771147
2023-01-01 02:32:00,15.472370747394706
2023-01-01 02:38:00,16.17574634282969
2023-01-01 02:44:00,15.612807332388913
2023-01-01 02:50:00,15.82541285144164
2023-01-01 02:56:00,16.42310272184978
2023-01-01 03:02:00,16.15835802939676
2023-01-01 03:08:00,15.56565063976642
2023-01-01 03:14:00,16.886420362503078
2023-01-01 03:20:00,15.995009382760855
2023-01-01 03:26:00,16.500248892984384
2023-01-01 03:32:00,16.14420541069391
2023-01-01 03:38:00,17.97932127303594
2023-01-01 03:44:00,17.09091383269189
2023-01-01 03:50:00,17.420848450264327
2023-01-01 03:56:00,17.197804213529476
2023-01-01 04:02:00,18.073844275717004
2023-01-01 04:08:00,17.1214655841582
2023-01-01 04:14:00,16.54542584564911
2023-01-01 04:20:00,17.77745838402876
2023-01-01 04:26:00,17.325667121841395
2023-01-01 04:32:00,16.347432432854045
2023-01-01 04:38:00,16.34518725700324
2023-01-01 04:44:00,18.107041583495953
2023-01-01 04:50:00,17.648821323321272
2023-01-01 04:56:00,17.24739293038612
2023-01-01 05:02:00,17.512669872147853
2023-01-01 05:08:00,16.691750740779813
2023-01-01 05:14:00,17.679821775967696
2023-01-01 05:20:00,18.198007226827684
2023-01-01 05:26:00,17.175701401088844
2023-01-01 05:32:00,17.175701401088844
2023-01-01 05:38:00,18.156534853623324
2023-01-01 05:44:00,17.323349050303605
2023-01-01 05:50:00,17.745516502353627
2023-01-01 05:56:00,17.703753210040446
2023-01-01 06:02:00,17.62421660921085
2023-01-01 06:08:00,17.541291503768473
2023-01-01 06:14:00,17.654566554703777
2023-01-01 06:20:00,17.911379707912996
2023-01-01 06:26:00,18.389482622500328
2023-01-01 06:32:00,17.6707734525633
2023-01-01 06:38:00,17.848954715796946
2023-01-01 06:44:00,17.848954715796946
2023-01-01 06:50:00,17.393901617488154
2023-01-01 06:56:00,18.72552229475306
2023-01-01 07:02:00,17.718260355228146
2023-01-01 07:08:00,18.1059702330073
2023-01-01 07:14:00,17.509179924749738
2023-01-01 07:20:00,17.753360867136376
2023-01-01 07:26:00,17.658122959174147
2023-01-01 07:32:00,17.310188512987953
2023-01-01 07:38:00,17.035997078954654
2023-01-01 07:44:00,17.107021767770565
2023-01-01 07:50:00,17.130239964605636
2023-01-01 07:56:00,17.325481157598606
2023-01-01 08:02:00,25.057076633438577
2023-01-01 08:08:00,23.261491203438595
2023-01-01 08:14:00,23.604392274084958
2023-01-01 08:20:00,22.672470423962046
2023-01-01 08:26:00,23.40310691933351
2023-01-01 08:32:00,24.00206068711217
2023-01-01 08:38:00,24.205948715457296
2023-01-01 08:44:00,24.236985327451887
2023-01-01 08:50:00,25.05896651602503
2023-01-01 08:56:00,23.538840059328678
2023-01-01 09:02:00,24.32590098908746
2023-01-01 09:08:00,23.614372710742607
2023-01-01 09:14:00,23.614372710742607
2023-01-01 09:20:00,22.163657113273352
