timestamp,Strain_microstrain,Deflection_mm,Vibration_ms2,Tilt_deg,Displacement_mm,Crack_Propagation_mm,Corrosion_Level_percent,Cable_Member_Tension_kN,Bearing_Joint_Forces_kN,Fatigue_Accumulation_au,Modal_Frequency_Hz,Temperature_C,Humidity_percent,Wind_Speed_ms,Wind_Direction_deg,Precipitation_mmh,Water_Level_m,Seismic_Activity_ms2,Solar_Radiation_Wm2,Air_Quality_Index_AQI,Soil_Settlement_mm,Vehicle_Load_tons,Traffic_Volume_vph,Pedestrian_Load_pph,Impact_Events_g,Dynamic_Load_Distribution_percent,Axle_Counts_pmin,Structural_Health_Index_SHI,Anomaly_Detection_Score,Energy_Dissipation_au,Acoustic_Emissions_levels,Visual_Analysis_Defect_Score,Electrical_Resistance_ohms,Bridge_Mood_Meter,Localized_Strain_Hotspot,Vibration_Anomaly_Location,SHI_Predicted_24h_Ahead,SHI_Predicted_7d_Ahead,SHI_Predicted_30d_Ahead,Probability_of_Failure_PoF,Maintenance_Alert,Flood_Event_Flag,Simulated_Water_Flow_m3s,Soil_Saturation_percent,Landslide_Ground_Movement,Simulated_Slope_Displacement_mm,High_Winds_Storms,Simulated_Wind_Load_Pressure_kPa,Abnormal_Traffic_Load_Surges,Simulated_Localized_Stress_Index,Energy_Harvesting_Potential_W,Estimated_Repair_Cost_USD_incremental,Carbon_Footprint_tCO2e_incremental,bridge_id,bridge_name,lat,lon,city,region
2023-01-01 00:02:00,573.8784720585471,12.447143755016176,0.8347529397269979,0.6150109511503632,,-0.0003765303589522,0.0051151748620432,402.3937422058085,239.16483155314407,0.0018703518267462,1.9347032706241265,10.119536944301151,70.30771728735998,6.854615031630678,168.44732606915704,0.0007898003605929,1.979136777165228,-1.0612528234047638e-06,-27.931300095790167,57.20852261382987,-0.002063166668115,8.798210821224714,467.49435297735016,102.67028312577456,1.0155200014235551e-05,84.91188064625699,24.614761443269625,0.8628271604524081,0.0,0.0283875755402163,13.471540438586352,0.0,0.2848522134712735,Healthy,0.0,Piers,0.8584302494618421,,0.7720818151615592,0.0264035205403389,0.0,0.0,225.8890142069579,,0.0,0.0,0.0,0.1991921330450319,0.0,0.2134493220435541,0.1419378777010819,1.3188758947790156,0.0013775660091822,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:08:00,586.4028109593698,12.299116618759106,0.8746608330987327,0.6294410924668921,21.61847513694453,-0.0011346293214769,-0.0004812747390955,411.1368237995406,245.4777322027461,-0.0118557913207017,,9.573064826077369,70.85925320510391,7.664933485506943,153.60481369970066,0.003926108778204,2.0283824285374785,-1.1864943499146038e-05,20.235631570671757,49.64887657631392,-0.0046718480513969,7.338874641834939,465.1357987209273,94.96890003238036,5.26757711636847e-06,96.66529886628174,24.80214492909681,0.8624005451431828,0.0,0.0902007173621071,,0.0,0.2376399716439886,Healthy,0.0,,0.8604130875160603,0.8388584374160241,0.8086806193607396,0.0279147491797863,0.0,0.0,232.2205979548187,45.457254286506384,0.0,0.0,0.0,0.2240303223786296,0.0,0.202689860170043,0.4510035868105359,1.386891429432913,0.001261550702779,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:14:00,572.094610999292,13.026551249208016,0.9879009421059148,,21.281990403515778,-0.0002517276866321,0.0059501685175706,430.9120195916369,229.4131624709688,0.0058039533743054,1.939972736283743,9.478914246314108,70.48162905151553,9.03074504083062,225.07703921723115,0.0038560123410875,2.088117175119137,-1.7976931131485423e-06,-14.933843738159956,55.27969239707962,0.0227991613411205,9.254872177171336,457.3115725955172,102.32187582990228,-1.653653167358964e-06,91.48226869509486,24.280416193424035,0.8570419542532453,0.0,0.1088836504887642,4.572850956762946,0.0,0.2869228786692409,Healthy,0.0,,0.8531452959364008,0.8456949476560304,0.7799249521497476,0.0306337501987233,0.0,0.0,239.9007796581747,45.27986603752428,0.0,0.0568855475332294,0.0,0.27217030709525,0.0,0.2419019152144988,0.5444182524438211,1.531779754399562,0.0013373193555067,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:20:00,578.0443440245291,13.089942712233396,1.1903401926731332,0.6136108215288515,20.994033414373817,0.0007399315843322,0.0089555028389668,429.20618934879207,216.40167900601696,,1.85881472613471,9.303481870154794,69.54395251815762,8.797009793452917,181.39280112675112,0.0147019155198177,2.037324570870049,4.945738711138172e-06,-5.702630195447698,55.89868502395972,-0.0117855572738481,7.801743957451476,423.0922191915166,97.51688919967366,6.559661196559697e-06,81.1938477288232,22.67220496713272,0.8535128532497591,0.0,0.1226081019831237,11.11586932252644,0.0002196303395781,0.2706183357820026,Healthy,0.0,,0.8507231173408281,0.8433362614792298,0.8109827576756485,0.030270794973487,0.0,0.0,233.37030196900628,44.86216372169228,0.0,0.0,0.0,0.2633733605351138,0.0,0.1809867459715947,0.6130405099156185,1.5192459638939098,0.0013085827411277,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:26:00,594.1149693562975,12.890823791975034,0.8427239907036808,0.6519591798085662,20.025690452532174,-0.0003035379484596,-0.0024638551472427,418.79429566353406,252.24182184551117,0.0121697646886531,1.9905742377178768,9.419243289035885,68.79705792557529,7.78346399468652,169.42510021564155,0.0118053407457813,1.9521569973983657,5.976393516928377e-06,4.431632218342681,54.752812147136574,0.0105044837561928,9.38443476209994,479.49468029688,106.5912106114848,-6.801911627091772e-08,81.49014469608998,26.201081396944456,0.8582371144137708,0.0,0.1164301419500664,2.4807224845732208,0.0,0.2450794291661971,Healthy,0.0,,0.8543047050608898,0.84680180540738,0.8145200717860852,0.0279509463871271,0.0,0.0,,44.53004686824714,0.0,0.02663473398529,0.0,0.2278959914861163,0.0,0.2184968419012974,0.5821507097503322,1.3962479384727102,0.0013540640492035,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:32:00,601.7504080171954,13.5245994128895,1.2413683898257244,0.6571311126938535,21.788992502937024,-0.0009151317691817,0.0005515323200881,413.472625841336,241.0127731144139,-0.0053532870316896,2.0322134338522155,8.680151796078233,64.69212247696417,7.50720575012306,227.40414005150336,-0.0147755548969968,2.067658323232034,-6.189098613383909e-07,11.498263291684086,54.681804113479174,-0.006986430719489,9.17430305869398,524.6210080685821,119.34696562868122,9.397973536157736e-06,86.76342063147935,28.04670682343745,0.8481675500459055,0.0,0.1070767842744436,14.529153095995111,0.0,0.31848401012742,Stressed,0.0,Cables,0.8449621351867884,0.8218715993118816,0.7669760209656004,0.0292612936686787,0.0,0.0,237.27035584411863,10.114381626764988,0.0,0.0,0.0,0.2189782917021037,0.0,0.2274268329377524,0.5353839213722184,1.4565387827335747,0.0014031392928895,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:38:00,568.996037214813,12.925989971260227,1.240132354931174,0.6324304749189043,21.00069213479296,0.0005813763442407,0.0053672563552018,413.8601314442833,246.2604882542849,-0.0014535857031749,1.9294637731051083,8.795594126994388,67.62016656420937,9.238567284169925,222.21727307161004,0.0087989765696664,1.9659091992916784,5.086221897328586e-06,-8.760525342889201,57.65274205427568,,8.618425752002683,458.7166531436084,102.91527431029051,4.305373028676643e-06,94.33767963522575,23.72556879094684,0.8546051916561158,0.0,0.1122142397462793,11.981472645973346,0.0001592133196897,0.2701645484424124,Healthy,0.0,,0.8511495376160132,0.8340051186223285,0.8049001051134406,0.0302322262042578,0.0,0.0,224.1883256232158,,0.0,0.0025926106650522,0.0,0.2801857093131735,0.0,0.2322977964435453,0.5610711987313968,1.516415245208554,0.0013744763009737,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:44:00,572.3866700635908,13.815671343854367,1.0293266018406406,0.657915347831171,21.502270320968712,0.0002474257365301,-0.0031793372885285,387.8502216326184,238.29633893684607,0.0007463160865086,1.8722582148268985,7.803796984586173,68.75217024651796,6.976946596655779,223.10198644046253,-0.0044672180258655,1.8781982215045436,-7.614145446450841e-06,10.411169980124535,64.46596079925757,0.0056365518450631,9.414593854882552,454.1919570687331,100.26231755598172,-5.17388701751683e-06,94.42667093374912,26.21340493638467,0.8512494684919324,0.0,0.0972048578320711,4.348750205275945,2.405044899780164e-05,0.274740901115562,Healthy,,,0.8476361899877214,0.8377724159733637,0.7547518039152803,0.0267977527640277,0.0,0.0,212.91119990772705,10.038833366998078,0.0,0.0136154955222547,0.0,0.2027642102710162,0.0,0.2539967874028261,0.4860242891603558,1.3409759072625316,0.0014716471420652,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:50:00,588.8626414668471,13.641541130833586,1.0482814953253938,0.6815191062209723,22.21012548869639,-0.0011106226169621,-0.0041944621041972,437.98022519012335,240.38214338822337,-0.0014859922531655,1.9525371779066667,8.4711134203873,70.40763609341599,7.58288876421404,183.074674430324,0.0144715343835621,1.9311219133303117,,-9.320463066499444,65.51210398768882,0.0095086705414669,8.436681236404027,424.34563438519297,,1.8174641063205505e-06,75.31973208407722,29.820484912840328,0.8509316491098295,0.0,0.0852549224441237,12.16829837619762,0.0,0.262160702224981,Healthy,0.0,,0.8465738307324518,0.8239837116497515,0.7646523524475094,,0.0,0.0,219.71567457104004,45.23446604188072,0.0,0.0234962786468146,0.0,0.2213893153553807,0.0,0.1815567344013464,0.4262746122206187,1.3963597940803625,0.0014541767091322,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
2023-01-01 00:56:00,625.2168395046605,14.126131327490675,1.1697155500056504,0.6485751976595447,21.991820069385785,0.0003940509741237,0.0011209802463336,376.8242798648481,233.97694818532375,0.0031017172511223,1.995357879699513,9.184039353817852,71.52407701625233,6.184374409959572,238.64301905676328,-0.0062210958844108,1.9932545858238937,-1.8109578662412229e-06,1.5947088857480638,64.07445921517005,-0.004964760014784,8.886032007899827,451.3352391809833,100.53534941223695,8.677800395579259e-07,94.36575461441922,26.66209307095161,0.8433256527613116,0.0,0.0940138007455901,12.121167110598927,8.777803679542685e-05,0.3343352789384898,Stressed,0.0,,0.8408843679742526,0.8202773723721806,0.759375580111225,0.0274876781462298,0.0,0.0,227.7041610345006,10.027990146406118,0.0,,0.0,0.1807425833342992,0.0,0.2395820331295285,,1.377545281580029,0.0014626004873175,bridge_gamma,Hudson Relay,40.7061,-73.9969,New York,Northeast
